0		0
1		0
2		5
3		376
4		84
5		63
6		75
7		264
8		633
9		690
10		784
11		921
12		1047
13		1095
14		1186
15		1227
16		1230
17		1252
18		1137
19		1217
20		1148
21		1173
22		1185
23		1203
24		1271
25		1349
26		1486
27		1442
28		1685
29		1861
30		1940
31		2025
32		1978
33		2022
34		2010
35		1921
36		2000
37		1907
38		1753
39		1736
40		1748
41		1618
42		1724
43		1707
44		1621
45		1536
46		1630
47		1586
48		1538
49		1584
50		1620
51		1592
52		1605
53		1538
54		1602
55		1504
56		1541
57		1533
58		1529
59		1444
60		1495
61		1463
62		1473
63		1394
64		1352
65		1440
66		1425
67		1464
68		1364
69		1374
70		1323
71		1356
72		1291
73		1330
74		1313
75		1335
76		1278
77		1271
78		1281
79		1324
80		1286
81		1357
82		1314
83		1312
84		1362
85		1388
86		1355
87		1448
88		1468
89		1464
90		1411
91		1495
92		1482
93		1479
94		1524
95		1551
96		1479
97		1540
98		1593
99		1572
100		1519
101		1630
102		1540
103		1429
104		1502
105		1545
106		1501
107		1513
108		1456
109		1485
110		1399
111		1410
112		1388
113		1412
114		1298
115		1305
116		1345
117		1341
118		1335
119		1342
120		1274
121		1308
122		1261
123		1335
124		1241
125		1254
126		1277
127		1282
128		1266
129		1210
130		1202
131		1143
132		1227
133		1171
134		1231
135		1185
136		1146
137		1145
138		1103
139		1133
140		1136
141		1151
142		1023
143		1054
144		1117
145		1103
146		1102
147		1047
148		1104
149		1052
150		1109
151		1095
152		1055
153		1083
154		1014
155		1033
156		1025
157		997
158		935
159		953
160		997
161		1031
162		972
163		960
164		955
165		901
166		945
167		978
168		934
169		944
170		887
171		948
172		961
173		943
174		885
175		924
176		926
177		931
178		939
179		925
180		876
181		887
182		846
183		922
184		882
185		926
186		937
187		880
188		796
189		816
190		909
191		852
192		878
193		885
194		859
195		792
196		845
197		878
198		855
199		832
200		877
201		848
202		848
203		827
204		823
205		820
206		811
207		820
208		827
209		822
210		813
211		852
212		801
213		812
214		820
215		842
216		774
217		842
218		823
219		856
220		821
221		857
222		839
223		849
224		799
225		778
226		791
227		813
228		826
229		870
230		786
231		765
232		823
233		783
234		751
235		764
236		773
237		747
238		756
239		826
240		770
241		797
242		748
243		758
244		733
245		797
246		795
247		791
248		765
249		772
250		791
251		758
252		791
253		817
254		778
255		741
256		772
257		779
258		817
259		760
260		750
261		783
262		803
263		849
264		829
265		761
266		761
267		766
268		771
269		781
270		765
271		769
272		764
273		794
274		811
275		750
276		803
277		789
278		709
279		762
280		794
281		774
282		795
283		742
284		795
285		797
286		773
287		671
288		832
289		722
290		722
291		765
292		805
293		800
294		765
295		783
296		751
297		775
298		778
299		832
300		782
301		790
302		777
303		789
304		789
305		764
306		770
307		768
308		739
309		778
310		754
311		732
312		806
313		796
314		771
315		787
316		807
317		745
318		764
319		847
320		804
321		784
322		806
323		799
324		771
325		803
326		817
327		746
328		824
329		821
330		801
331		752
332		808
333		819
334		866
335		812
336		875
337		841
338		864
339		861
340		844
341		820
342		848
343		815
344		841
345		814
346		880
347		913
348		862
349		888
350		913
351		897
352		891
353		958
354		866
355		928
356		867
357		887
358		899
359		871
360		912
361		921
362		908
363		954
364		949
365		926
366		967
367		969
368		956
369		928
370		1013
371		935
372		948
373		955
374		937
375		969
376		908
377		897
378		902
379		904
380		863
381		915
382		824
383		870
384		921
385		936
386		908
387		879
388		920
389		827
390		880
391		843
392		828
393		846
394		829
395		803
396		804
397		790
398		789
399		823
400		774
401		772
402		789
403		797
404		724
405		730
406		743
407		731
408		683
409		680
410		720
411		696
412		698
413		700
414		674
415		733
416		664
417		652
418		693
419		726
420		714
421		688
422		671
423		670
424		681
425		593
426		630
427		615
428		655
429		612
430		611
431		595
432		640
433		630
434		605
435		587
436		566
437		600
438		564
439		612
440		539
441		558
442		596
443		557
444		623
445		543
446		576
447		609
448		565
449		567
450		524
451		560
452		534
453		560
454		545
455		569
456		527
457		588
458		582
459		588
460		581
461		621
462		659
463		609
464		663
465		641
466		682
467		699
468		760
469		831
470		807
471		857
472		858
473		900
474		878
475		967
476		1043
477		1084
478		1137
479		1174
480		1197
481		1214
482		1355
483		1396
484		1358
485		1504
486		1505
487		1594
488		1629
489		1669
490		1697
491		1717
492		1769
