0		0
1		0
2		0
3		46
4		14
5		6
6		13
7		41
8		121
9		145
10		159
11		188
12		200
13		226
14		249
15		258
16		296
17		291
18		339
19		312
20		343
21		400
22		421
23		413
24		445
25		530
26		525
27		597
28		707
29		779
30		813
31		822
32		836
33		883
34		886
35		875
36		858
37		878
38		849
39		859
40		836
41		836
42		844
43		856
44		849
45		831
46		767
47		879
48		707
49		772
50		772
51		793
52		740
53		759
54		744
55		742
56		702
57		708
58		681
59		671
60		633
61		659
62		640
63		566
64		585
65		597
66		591
67		565
68		570
69		547
70		537
71		536
72		496
73		546
74		500
75		475
76		476
77		461
78		452
79		461
80		461
81		460
82		457
83		474
84		459
85		451
86		417
87		463
88		425
89		401
90		426
91		387
92		397
93		398
94		421
95		362
96		391
97		368
98		352
99		361
100		362
101		354
102		346
103		368
104		354
105		322
106		333
107		325
108		286
109		285
110		283
111		302
112		284
113		257
114		292
115		245
116		225
117		209
118		208
119		211
120		218
121		244
122		241
123		205
124		243
125		204
126		223
127		202
128		224
129		200
130		211
131		202
132		193
133		213
134		162
135		179
136		196
137		193
138		206
139		169
140		182
141		180
142		164
143		172
144		186
145		159
146		162
147		173
148		165
149		179
150		167
151		163
152		147
153		165
154		146
155		151
156		143
157		131
158		131
159		146
160		134
161		150
162		117
163		128
164		160
165		117
166		111
167		125
168		138
169		106
170		124
171		112
172		119
173		110
174		115
175		117
176		105
177		133
178		121
179		111
180		112
181		121
182		92
183		111
184		108
185		111
186		119
187		111
188		129
189		112
190		103
191		122
192		83
193		103
194		98
195		103
196		107
197		105
198		108
199		103
200		93
201		114
202		116
203		99
204		75
205		102
206		82
207		101
208		125
209		86
210		103
211		93
212		109
213		93
214		105
215		99
216		103
217		107
218		94
219		93
220		93
221		104
222		99
223		102
224		91
225		103
226		85
227		110
228		99
229		89
230		91
231		107
232		76
233		106
234		84
235		86
236		73
237		90
238		86
239		97
240		86
241		98
242		86
243		89
244		75
245		84
246		88
247		75
248		99
249		62
250		79
251		81
252		85
253		82
254		91
255		60
256		81
257		110
258		90
259		71
260		78
261		80
262		92
263		70
264		65
265		74
266		66
267		74
268		76
269		64
270		70
271		74
272		54
273		68
274		72
275		76
276		58
277		73
278		47
279		73
280		64
281		54
282		54
283		71
284		54
285		66
286		61
287		59
288		54
289		47
290		53
291		55
292		49
293		50
294		72
295		60
296		50
297		48
298		44
299		55
300		47
301		61
302		50
303		42
304		61
305		55
306		60
307		55
308		44
309		44
310		61
311		44
312		43
313		53
314		49
315		46
316		44
317		43
318		54
319		64
320		51
321		38
322		50
323		56
324		34
325		42
326		48
327		40
328		51
329		49
330		47
331		53
332		44
333		53
334		34
335		46
336		42
337		49
338		40
339		35
340		43
341		50
342		40
343		48
344		39
345		44
346		43
347		36
348		50
349		46
350		48
351		43
352		33
353		38
354		42
355		33
356		32
357		25
358		42
359		44
360		46
361		43
362		46
363		33
364		42
365		45
366		38
367		40
368		37
369		35
370		46
371		51
372		35
373		50
374		43
375		47
376		53
377		45
378		43
379		46
380		38
381		33
382		45
383		46
384		62
385		42
386		37
387		33
388		44
389		45
390		41
391		48
392		29
393		52
394		51
395		41
396		50
397		40
398		42
399		33
400		43
401		45
402		40
403		46
404		41
405		46
406		47
407		33
408		52
409		37
410		45
411		48
412		30
413		42
414		40
415		46
416		33
417		36
418		44
419		37
420		38
421		39
422		56
423		34
424		43
425		43
426		33
427		46
428		23
429		26
430		35
431		35
432		24
433		41
434		27
435		37
436		26
437		21
438		27
439		24
440		28
441		20
442		30
443		26
444		18
445		36
446		22
447		30
448		26
449		35
450		29
451		25
452		22
453		34
454		32
455		23
456		28
457		30
458		35
459		28
460		29
461		25
462		27
463		24
464		28
465		28
466		20
467		33
468		39
469		24
470		28
471		36
472		23
473		23
474		29
475		19
476		33
477		23
478		34
479		40
480		25
481		26
482		22
483		22
484		31
485		23
486		33
487		19
488		30
489		35
490		21
491		26
492		26
493		16
494		24
495		24
496		28
497		26
498		25
499		26
500		26
501		27
502		19
503		25
504		25
505		23
506		19
507		29
508		22
509		29
510		19
511		19
512		24
513		23
514		19
515		22
516		17
517		16
518		25
519		14
520		22
521		23
522		15
523		20
524		16
525		20
526		20
527		12
528		22
529		14
530		16
531		13
532		14
533		26
