0		0
1		0
2		1
3		416
4		237
5		127
6		300
7		1643
8		5022
9		6455
10		7611
11		7978
12		7282
13		6421
14		5305
15		4396
16		3455
17		2732
18		2232
19		2000
20		1758
21		1764
22		1658
23		1594
24		1733
25		1780
26		1745
27		1924
28		2099
29		2206
30		2379
31		2469
32		2528
33		2481
34		2438
35		2351
36		2381
37		2254
38		2281
39		2245
40		2165
41		2085
42		2056
43		2044
44		2055
45		2041
46		1999
47		1998
48		1909
49		1996
50		1939
51		1876
52		1939
53		1941
54		1946
55		1876
56		1837
57		1942
58		1948
59		1952
60		1839
61		1804
62		1752
63		1704
64		1751
65		1815
66		1836
67		1779
68		1751
69		1813
70		1797
71		1779
72		1750
73		1862
74		1841
75		1883
76		1915
77		1909
78		1939
79		1991
80		1984
81		1987
82		2046
83		2124
84		2051
85		2108
86		2065
87		2019
88		2099
89		2010
90		2063
91		2003
92		2024
93		1985
94		1969
95		1869
96		1934
97		1862
98		1953
99		1892
100		1896
101		1799
102		1818
103		1729
104		1818
105		1868
106		1773
107		1672
108		1743
109		1631
110		1636
111		1631
112		1646
113		1577
114		1593
115		1603
116		1576
117		1583
118		1545
119		1551
120		1559
121		1584
122		1440
123		1492
124		1482
125		1523
126		1473
127		1437
128		1481
129		1435
130		1395
131		1447
132		1429
133		1402
134		1425
135		1421
136		1310
137		1438
138		1379
139		1303
140		1302
141		1358
142		1371
143		1333
144		1384
145		1383
146		1313
147		1325
148		1270
149		1343
150		1393
151		1304
152		1281
153		1364
154		1323
155		1280
156		1292
157		1268
158		1266
159		1359
160		1299
161		1306
162		1306
163		1331
164		1333
165		1235
166		1299
167		1339
168		1319
169		1275
170		1304
171		1367
172		1345
173		1360
174		1368
175		1285
176		1347
177		1310
178		1377
179		1366
180		1352
181		1236
182		1299
183		1308
184		1289
185		1245
186		1244
187		1215
188		1180
189		1128
190		1100
191		1042
192		986
193		1029
194		929
195		908
196		873
197		793
198		822
199		800
200		721
201		699
202		635
203		648
204		629
205		559
206		538
207		555
208		461
209		476
210		454
211		445
212		419
213		418
214		412
215		376
216		385
217		331
218		379
219		345
220		358
221		342
222		304
223		296
224		317
225		282
226		273
227		264
228		269
229		266
230		241
231		266
232		248
233		212
234		233
235		210
236		255
237		239
238		193
239		219
240		235
241		243
242		203
243		226
244		258
245		267
246		268
247		287
248		295
249		344
250		351
251		414
252		427
253		493
254		535
255		564
256		696
257		764
258		856
259		958
260		1079
261		1213
262		1302
263		1485
264		1656
265		1806
266		2069
267		2219
268		2358
269		2605
270		2866
271		3068
272		3289
273		3558
274		3842
275		3980
276		4288
277		4602
278		4854
279		5127
280		5213
281		5423
282		5560
283		5580
284		5658
285		5558
286		5626
287		5537
288		5327
289		5146
290		4920
291		4821
292		4420
293		4129
294		3863
295		3436
296		3283
297		2802
298		2499
299		2309
300		1939
301		1681
302		1399
303		1196
304		996
305		855
306		694
307		571
308		457
309		362
310		317
311		238
312		203
313		171
314		115
315		128
316		94
317		87
318		57
319		61
320		74
321		55
322		69
323		60
324		63
325		63
326		62
327		48
328		47
329		68
330		46
331		54
332		49
333		62
334		47
335		40
336		50
337		54
338		66
339		49
340		50
341		45
342		45
343		48
344		49
345		40
346		47
347		47
348		36
349		41
350		63
351		49
352		34
353		45
354		49
355		48
356		35
357		35
358		36
359		34
360		47
361		56
362		41
363		38
364		40
365		34
366		48
367		54
368		46
369		26
370		51
371		44
372		52
373		37
374		51
375		38
376		44
377		51
378		47
379		40
380		45
381		42
382		46
383		48
384		46
385		52
386		48
387		44
388		42
389		55
390		45
391		33
392		49
393		53
394		45
395		50
396		30
397		42
398		45
399		46
400		45
401		40
402		43
403		49
404		44
405		40
406		40
407		37
408		34
409		40
410		49
411		52
412		48
413		37
414		38
415		38
416		35
417		44
418		41
419		33
420		38
421		39
422		35
423		30
424		35
425		35
426		35
427		37
428		42
429		26
430		34
431		26
432		38
433		41
434		35
435		32
436		41
437		30
438		28
439		34
440		34
441		32
442		31
443		30
444		28
445		34
446		31
447		23
448		29
449		24
450		18
451		25
452		28
453		27
454		39
455		32
456		32
457		40
458		30
459		32
460		26
461		27
462		23
463		22
464		29
465		25
466		35
467		26
468		27
469		28
470		39
471		36
472		19
473		41
474		29
475		29
