0		0
1		0
2		0
3		45
4		26
5		12
6		26
7		110
8		313
9		357
10		373
11		421
12		458
13		434
14		486
15		514
16		512
17		492
18		521
19		520
20		501
21		511
22		534
23		543
24		568
25		642
26		700
27		739
28		810
29		908
30		961
31		1025
32		1062
33		1023
34		1021
35		1001
36		971
37		1025
38		999
39		953
40		900
41		973
42		914
43		896
44		885
45		910
46		921
47		900
48		875
49		871
50		870
51		815
52		810
53		775
54		834
55		783
56		779
57		743
58		730
59		782
60		717
61		684
62		680
63		734
64		666
65		660
66		649
67		641
68		628
69		617
70		607
71		578
72		616
73		509
74		553
75		544
76		532
77		527
78		531
79		526
80		556
81		484
82		526
83		487
84		482
85		492
86		469
87		477
88		493
89		438
90		449
91		491
92		417
93		445
94		477
95		411
96		388
97		418
98		415
99		391
100		413
101		395
102		376
103		369
104		412
105		358
106		377
107		359
108		348
109		346
110		311
111		321
112		314
113		290
114		289
115		293
116		296
117		285
118		267
119		256
120		270
121		274
122		266
123		259
124		235
125		259
126		256
127		251
128		258
129		292
130		260
131		215
132		227
133		229
134		195
135		232
136		220
137		206
138		244
139		207
140		225
141		215
142		215
143		205
144		216
145		197
146		185
147		189
148		191
149		191
150		209
151		186
152		199
153		196
154		189
155		205
156		156
157		197
158		167
159		164
160		176
161		164
162		162
163		154
164		203
165		176
166		158
167		182
168		163
169		155
170		143
171		156
172		152
173		153
174		149
175		130
176		166
177		138
178		148
179		147
180		126
181		141
182		160
183		149
184		133
185		145
186		158
187		143
188		167
189		136
190		151
191		132
192		133
193		132
194		133
195		151
196		154
197		128
198		136
199		151
200		119
201		127
202		125
203		144
204		114
205		113
206		120
207		129
208		136
209		134
210		126
211		114
212		128
213		142
214		124
215		128
216		138
217		123
218		124
219		137
220		102
221		111
222		119
223		153
224		144
225		129
226		112
227		131
228		125
229		116
230		129
231		119
232		107
233		122
234		97
235		105
236		106
237		103
238		126
239		99
240		116
241		112
242		111
243		111
244		93
245		96
246		111
247		120
248		99
249		82
250		94
251		122
252		102
253		103
254		108
255		109
256		92
257		112
258		97
259		108
260		111
261		86
262		122
263		97
264		134
265		105
266		98
267		74
268		104
269		110
270		89
271		100
272		95
273		96
274		101
275		90
276		88
277		67
278		88
279		90
280		81
281		96
282		80
283		56
284		93
285		67
286		99
287		69
288		63
289		73
290		77
291		74
292		79
293		77
294		67
295		80
296		69
297		82
298		68
299		91
300		68
301		77
302		85
303		69
304		83
305		61
306		91
307		64
308		68
309		60
310		55
311		65
312		66
313		79
314		72
315		67
316		68
317		68
318		75
319		79
320		64
321		51
322		65
323		51
324		72
325		63
326		48
327		71
328		62
329		61
330		69
331		59
332		51
333		70
334		58
335		76
336		62
337		52
338		62
339		44
340		63
341		53
342		68
343		67
344		59
345		56
346		42
347		54
348		63
349		52
350		56
351		51
352		59
353		56
354		46
355		38
356		44
357		43
358		62
359		48
360		38
361		64
362		44
363		54
364		59
365		57
366		59
367		55
368		48
369		50
370		52
371		59
372		56
373		44
374		45
375		40
376		38
377		56
378		48
379		51
380		38
381		47
382		47
383		47
384		58
385		36
386		48
387		55
388		68
389		48
390		51
391		53
392		44
393		47
394		47
395		59
396		47
397		49
398		43
399		33
400		58
401		46
402		50
403		41
404		58
405		33
406		62
407		42
408		36
409		49
410		46
411		44
412		44
413		41
414		42
415		40
416		50
417		37
418		29
419		49
420		35
421		52
422		42
423		35
424		40
425		34
426		24
427		31
428		35
429		28
430		41
431		42
432		35
433		30
434		18
435		36
436		49
437		43
438		28
439		33
440		40
441		30
442		18
443		30
444		32
445		39
446		26
447		44
448		22
449		38
450		27
451		39
452		25
453		31
454		34
455		26
456		36
457		26
458		32
459		35
460		32
461		31
462		22
463		32
464		30
465		37
466		34
467		27
468		18
469		31
470		33
471		35
472		36
473		32
474		29
475		29
476		28
477		33
478		35
479		31
480		32
481		28
482		29
483		40
484		27
485		38
486		26
487		34
488		36
489		24
490		29
491		30
492		21
493		27
494		23
495		19
496		26
497		24
498		25
499		22
500		19
501		26
502		25
503		33
504		19
505		28
506		27
507		25
508		37
509		29
510		27
511		20
512		28
513		26
514		26
515		29
516		22
517		32
518		18
519		23
520		22
521		26
522		17
523		20
524		17
525		19
526		12
527		16
528		20
529		24
530		20
531		22
