0		4
1		21
2		77
3		4603
4		4377
5		2452
6		6294
7		41192
8		111584
9		138042
10		151025
11		145938
12		127259
13		105109
14		82110
15		60908
16		43510
17		31328
18		23749
19		20040
20		17608
21		17594
22		17856
23		19175
24		20842
25		22685
26		25332
27		29541
28		35202
29		42682
30		51048
31		57967
32		61824
33		61577
34		56375
35		47637
36		38551
37		29758
38		22022
39		17028
40		13191
41		11111
42		9970
43		9486
44		9710
45		9758
46		10524
47		10927
48		10711
49		10487
50		9947
51		9449
52		8374
53		7840
54		7083
55		6668
56		6376
57		6096
58		5816
59		5942
60		5911
61		6106
62		6220
63		6246
64		6503
65		6414
66		6572
67		6478
68		6426
69		6476
70		6337
71		6188
72		6017
73		5906
74		5753
75		5583
76		5413
77		5272
78		5155
79		5050
80		4945
81		4952
82		4671
83		4456
84		4367
85		4202
86		4010
87		4021
88		3960
89		3809
90		3510
91		3467
92		3405
93		3453
94		3221
95		3237
96		3128
97		3113
98		2913
99		2784
100		2909
101		2876
102		2850
103		2755
104		2890
105		2917
106		2952
107		3115
108		3221
109		3393
110		3583
111		3828
112		4220
113		4550
114		4978
115		5212
116		5771
117		5837
118		6418
119		6735
120		7041
121		7298
122		7800
123		7900
124		8203
125		8707
126		8889
127		8963
128		9222
129		9130
130		9276
131		9290
132		9285
133		9367
134		9353
135		9264
136		9192
137		9480
138		9662
139		9893
140		10387
141		10901
142		11816
143		12600
144		13547
145		14858
146		15742
147		17026
148		17864
149		19176
150		19724
151		20293
152		20799
153		21201
154		21172
155		20994
156		20672
157		19618
158		19063
159		18065
160		17028
161		15802
162		14677
163		13394
164		12308
165		11394
166		10646
167		9647
168		8802
169		7966
170		7533
171		6807
172		6314
173		5835
174		5380
175		4853
176		4585
177		4142
178		3803
179		3431
180		3256
181		2868
182		2863
183		2558
184		2390
185		2300
186		2206
187		2112
188		2156
189		2096
190		2052
191		1876
192		1726
193		1770
194		1639
195		1622
196		1503
197		1356
198		1298
199		1149
200		1029
201		971
202		889
203		756
204		654
205		566
206		480
207		499
208		419
209		418
210		350
211		332
212		272
213		303
214		236
215		222
216		225
217		212
218		202
219		170
220		174
221		160
222		160
223		157
224		121
225		133
226		142
227		156
228		115
229		142
230		132
231		111
232		133
233		115
234		110
235		110
236		109
237		100
238		102
239		106
240		98
241		102
242		112
243		101
244		108
245		120
246		102
247		103
248		109
249		89
250		105
251		111
252		99
253		85
254		115
255		90
256		111
257		98
258		98
259		110
260		95
261		96
262		105
263		83
264		104
265		89
266		80
267		79
268		94
269		73
270		86
271		87
272		74
273		78
274		86
275		93
276		84
277		73
278		79
279		87
280		96
281		89
282		91
283		75
284		70
285		99
286		72
287		82
288		69
289		83
290		75
291		77
292		53
293		82
294		64
295		83
296		69
297		69
298		82
299		58
300		68
301		82
302		75
303		66
304		68
305		67
306		58
307		45
308		53
309		72
310		66
311		57
312		78
313		66
314		57
315		58
316		62
317		69
318		62
319		61
320		63
321		60
322		69
323		68
324		57
325		52
326		50
327		48
328		50
329		50
330		46
331		44
332		34
333		65
334		48
335		40
336		55
337		44
338		53
339		59
340		48
341		38
342		43
343		45
344		46
345		50
346		38
347		48
348		45
349		35
350		44
351		54
352		44
353		58
354		56
355		54
356		39
357		36
358		40
359		37
360		54
361		52
362		38
363		35
364		35
365		48
366		53
367		48
368		46
369		40
370		42
371		38
372		44
373		37
374		44
375		46
376		38
377		32
378		48
379		40
380		44
381		48
382		39
383		34
384		53
385		44
386		39
387		46
388		47
389		53
390		61
391		44
392		44
393		45
394		47
395		44
396		50
397		41
398		49
399		52
400		49
401		39
402		57
403		46
404		50
405		36
406		36
407		34
408		33
409		48
410		38
411		37
412		43
413		39
414		42
415		34
416		40
417		35
418		34
419		36
420		29
421		44
422		39
423		31
424		26
425		35
426		41
427		31
428		33
429		37
430		32
431		22
432		28
433		39
434		39
435		33
436		23
437		36
438		26
439		25
440		26
441		23
442		23
443		22
444		28
445		28
446		24
447		22
448		33
449		35
450		28
451		28
452		17
453		28
454		32
455		28
456		31
457		36
458		40
459		32
460		29
461		20
462		38
463		28
464		26
465		26
466		28
467		22
468		25
469		28
470		34
471		20
472		20
473		38
474		36
475		34
476		15
477		37
478		20
479		42
480		25
481		28
482		35
483		27
484		27
485		29
486		24
487		21
488		28
489		26
490		27
491		31
492		32
493		27
494		28
495		35
496		28
497		28
498		24
499		25
500		28
501		27
502		18
503		22
504		23
505		28
506		25
507		20
508		28
509		17
510		15
511		29
512		15
513		10
514		21
515		17
516		24
517		13
518		21
519		22
520		17
521		23
522		23
523		21
524		18
525		29
526		21
527		19
528		24
529		21
530		19
531		26
532		13
533		13
534		12
535		20
536		21
537		10
538		21
539		13
540		16
541		18
542		15
543		14
544		17
545		10
546		14
547		9
548		19
549		12
550		19
551		17
552		12
553		15
554		11
555		5
556		15
557		17
558		14
559		21
560		19
561		9
562		15
563		8
564		21
565		14
566		16
567		15
568		11
569		10
570		15
571		15
572		24
573		19
574		14
575		8
576		27
577		20
578		10
579		11
580		16
581		22
582		13
583		13
584		25
585		20
586		18
587		16
588		22
589		18
590		26
591		20
592		27
593		29
594		20
595		31
596		20
597		35
598		34
599		35
600		27
601		27
602		27
603		36
604		42
605		32
606		39
607		29
608		40
609		31
610		22
611		29
612		37
613		46
614		55
615		39
616		38
617		31
618		33
619		48
620		40
621		30
622		34
623		26
624		30
625		35
626		24
627		19
628		31
629		26
630		15
631		28
632		26
633		20
634		21
635		22
636		18
637		15
638		18
639		15
640		11
641		16
642		14
643		14
644		12
645		11
646		10
647		10
648		6
649		11
650		12
651		13
652		6
653		10
654		10
655		9
656		4
657		11
658		5
659		5
660		12
661		16
662		9
663		8
664		12
665		7
666		8
667		3
668		11
669		13
670		12
671		8
672		11
673		9
674		11
675		4
676		4
677		2
678		6
679		4
680		6
681		11
682		13
683		9
684		8
685		6
686		4
687		8
688		9
689		4
690		9
691		9
692		7
693		6
694		9
695		3
696		6
697		12
698		5
699		7
700		8
701		5
702		12
703		7
704		7
705		5
706		7
707		7
708		1
709		6
710		0
711		3
712		5
713		7
714		2
715		5
716		10
717		5
718		7
719		4
720		5
721		5
722		4
723		8
724		7
725		2
726		6
727		5
728		9
729		8
730		3
731		7
732		10
733		9
734		5
735		6
736		6
737		4
738		7
739		9
740		10
741		5
742		9
743		6
744		2
745		3
746		3
747		5
748		2
749		10
750		8
751		3
752		3
753		2
754		7
755		6
756		4
757		11
758		5
759		7
760		2
761		5
762		3
763		2
764		7
765		5
766		4
767		2
768		5
769		5
770		4
771		4
772		9
773		5
774		5
775		3
776		1
777		5
778		5
779		4
780		2
781		2
782		3
783		3
784		6
785		7
786		2
787		6
788		1
789		1
790		3
791		2
792		5
793		2
794		5
795		4
796		2
797		9
798		3
799		0
800		1
801		6
802		1
803		4
804		5
805		6
806		5
807		3
808		1
809		2
810		3
811		4
812		5
813		3
814		5
815		3
816		4
817		2
818		3
819		3
820		3
821		2
822		2
823		6
824		3
825		4
826		4
827		3
828		5
829		3
830		6
831		2
832		5
833		6
834		3
835		6
836		4
837		3
838		3
839		3
840		1
841		5
842		2
843		4
844		6
845		5
