1	460	998	60	11/25/11 12:56:35 AM	
2	460	889	60	11/25/11 12:57:35 AM	
3	460	1018	60	11/25/11 12:58:36 AM	
4	460	912	60	11/25/11 12:59:36 AM	
5	460	926	60	11/25/11 01:00:37 AM	
6	460	958	60	11/25/11 01:01:37 AM	
7	460	968	60	11/25/11 01:02:38 AM	
8	460	965	60	11/25/11 01:03:39 AM	
9	460	916	60	11/25/11 01:04:39 AM	
10	460	1028	60	11/25/11 01:05:40 AM	
11	460	983	60	11/25/11 01:06:40 AM	
12	460	1021	60	11/25/11 01:07:41 AM	
13	460	912	60	11/25/11 01:08:41 AM	
14	460	969	60	11/25/11 01:09:42 AM	
15	460	962	60	11/25/11 01:10:42 AM	
16	460	954	60	11/25/11 01:11:43 AM	
17	460	992	60	11/25/11 01:12:43 AM	
18	460	939	60	11/25/11 01:13:44 AM	
19	460	992	60	11/25/11 01:14:44 AM	
20	460	985	60	11/25/11 01:15:45 AM	
21	460	972	60	11/25/11 01:16:45 AM	
22	460	980	60	11/25/11 01:17:46 AM	
23	460	975	60	11/25/11 01:18:46 AM	
24	460	1022	60	11/25/11 01:19:47 AM	
25	460	906	60	11/25/11 01:20:47 AM	
26	460	954	60	11/25/11 01:21:48 AM	
27	460	970	60	11/25/11 01:22:48 AM	
28	460	996	60	11/25/11 01:23:49 AM	
29	460	958	60	11/25/11 01:24:50 AM	
30	460	1010	60	11/25/11 01:25:50 AM	
31	460	929	60	11/25/11 01:26:51 AM	
32	460	922	60	11/25/11 01:27:51 AM	
33	460	955	60	11/25/11 01:28:52 AM	
34	460	1014	60	11/25/11 01:29:52 AM	
35	460	998	60	11/25/11 01:30:53 AM	
36	460	969	60	11/25/11 01:31:53 AM	
37	460	934	60	11/25/11 01:32:54 AM	
38	460	964	60	11/25/11 01:33:54 AM	
39	460	1042	60	11/25/11 01:34:55 AM	
40	460	1014	60	11/25/11 01:35:55 AM	
41	460	915	60	11/25/11 01:36:56 AM	
42	460	927	60	11/25/11 01:37:56 AM	
43	460	924	60	11/25/11 01:38:57 AM	
44	460	1039	60	11/25/11 01:39:57 AM	
45	460	945	60	11/25/11 01:40:58 AM	
46	460	973	60	11/25/11 01:41:58 AM	
47	460	973	60	11/25/11 01:42:59 AM	
48	460	974	60	11/25/11 01:43:59 AM	
49	460	922	60	11/25/11 01:45:00 AM	
50	460	1007	60	11/25/11 01:46:01 AM	
51	460	1021	60	11/25/11 01:47:01 AM	
52	460	968	60	11/25/11 01:48:02 AM	
53	460	974	60	11/25/11 01:49:02 AM	
54	460	972	60	11/25/11 01:50:03 AM	
55	460	998	60	11/25/11 01:51:03 AM	
56	460	967	60	11/25/11 01:52:04 AM	
57	460	960	60	11/25/11 01:53:04 AM	
58	460	1005	60	11/25/11 01:54:05 AM	
59	460	980	60	11/25/11 01:55:05 AM	
60	460	1004	60	11/25/11 01:56:06 AM	

