1	495	1185	60	11/24/11 10:36:31 PM	
2	495	1190	60	11/24/11 10:37:31 PM	
3	495	1186	60	11/24/11 10:38:32 PM	
4	495	1209	60	11/24/11 10:39:32 PM	
5	495	1214	60	11/24/11 10:40:33 PM	
6	495	1263	60	11/24/11 10:41:33 PM	
7	495	1283	60	11/24/11 10:42:34 PM	
8	495	1266	60	11/24/11 10:43:34 PM	
9	495	1287	60	11/24/11 10:44:35 PM	
10	495	1164	60	11/24/11 10:45:36 PM	
11	495	1259	60	11/24/11 10:46:36 PM	
12	495	1286	60	11/24/11 10:47:37 PM	
13	495	1279	60	11/24/11 10:48:37 PM	
14	495	1214	60	11/24/11 10:49:38 PM	
15	495	1225	60	11/24/11 10:50:38 PM	
16	495	1198	60	11/24/11 10:51:39 PM	
17	495	1280	60	11/24/11 10:52:39 PM	
18	495	1284	60	11/24/11 10:53:40 PM	
19	495	1218	60	11/24/11 10:54:40 PM	
20	495	1232	60	11/24/11 10:55:41 PM	
21	495	1230	60	11/24/11 10:56:41 PM	
22	495	1240	60	11/24/11 10:57:42 PM	
23	495	1240	60	11/24/11 10:58:42 PM	
24	495	1262	60	11/24/11 10:59:43 PM	
25	495	1223	60	11/24/11 11:00:43 PM	
26	495	1244	60	11/24/11 11:01:44 PM	
27	495	1257	60	11/24/11 11:02:44 PM	
28	495	1196	60	11/24/11 11:03:45 PM	
29	495	1229	60	11/24/11 11:04:46 PM	
30	495	1244	60	11/24/11 11:05:46 PM	
31	495	1237	60	11/24/11 11:06:47 PM	
32	495	1245	60	11/24/11 11:07:47 PM	
33	495	1263	60	11/24/11 11:08:48 PM	
34	495	1243	60	11/24/11 11:09:48 PM	
35	495	1249	60	11/24/11 11:10:49 PM	
36	495	1210	60	11/24/11 11:11:49 PM	
37	495	1188	60	11/24/11 11:12:50 PM	
38	495	1239	60	11/24/11 11:13:50 PM	
39	495	1297	60	11/24/11 11:14:51 PM	
40	495	1273	60	11/24/11 11:15:51 PM	
41	495	1281	60	11/24/11 11:16:52 PM	
42	495	1160	60	11/24/11 11:17:52 PM	
43	495	1237	60	11/24/11 11:18:53 PM	
44	495	1236	60	11/24/11 11:19:54 PM	
45	495	1222	60	11/24/11 11:20:54 PM	
46	495	1231	60	11/24/11 11:21:55 PM	
47	495	1246	60	11/24/11 11:22:55 PM	
48	495	1310	60	11/24/11 11:23:56 PM	
49	495	1249	60	11/24/11 11:24:56 PM	
50	495	1192	60	11/24/11 11:25:57 PM	
51	495	1212	60	11/24/11 11:26:57 PM	
52	495	1247	60	11/24/11 11:27:58 PM	
53	495	1234	60	11/24/11 11:28:58 PM	
54	495	1244	60	11/24/11 11:29:59 PM	
55	495	1272	60	11/24/11 11:30:59 PM	
56	495	1231	60	11/24/11 11:32:00 PM	
57	495	1178	60	11/24/11 11:33:00 PM	
58	495	1243	60	11/24/11 11:34:01 PM	
59	495	1234	60	11/24/11 11:35:01 PM	
60	495	1220	60	11/24/11 11:36:02 PM	

