1	460	1869	60	11/24/11 11:51:46 PM	
2	460	1789	60	11/24/11 11:52:47 PM	
3	460	1785	60	11/24/11 11:53:47 PM	
4	460	1890	60	11/24/11 11:54:48 PM	
5	460	1897	60	11/24/11 11:55:48 PM	
6	460	1743	60	11/24/11 11:56:49 PM	
7	460	1846	60	11/24/11 11:57:50 PM	
8	460	1829	60	11/24/11 11:58:50 PM	
9	460	1812	60	11/24/11 11:59:51 PM	
10	460	1811	60	11/25/11 12:00:51 AM	
11	460	1863	60	11/25/11 12:01:52 AM	
12	460	1881	60	11/25/11 12:02:52 AM	
13	460	1880	60	11/25/11 12:03:53 AM	
14	460	1860	60	11/25/11 12:04:53 AM	
15	460	1862	60	11/25/11 12:05:54 AM	
16	460	1793	60	11/25/11 12:06:54 AM	
17	460	1830	60	11/25/11 12:07:55 AM	
18	460	1804	60	11/25/11 12:08:55 AM	
19	460	1907	60	11/25/11 12:09:56 AM	
20	460	1824	60	11/25/11 12:10:56 AM	
21	460	1830	60	11/25/11 12:11:57 AM	
22	460	1858	60	11/25/11 12:12:57 AM	
23	460	1811	60	11/25/11 12:13:58 AM	
24	460	1790	60	11/25/11 12:14:59 AM	
25	460	1718	60	11/25/11 12:15:59 AM	
26	460	1800	60	11/25/11 12:17:00 AM	
27	460	1786	60	11/25/11 12:18:00 AM	
28	460	1842	60	11/25/11 12:19:01 AM	
29	460	1833	60	11/25/11 12:20:01 AM	
30	460	1878	60	11/25/11 12:21:02 AM	
31	460	1858	60	11/25/11 12:22:02 AM	
32	460	1869	60	11/25/11 12:23:03 AM	
33	460	1816	60	11/25/11 12:24:03 AM	
34	460	1854	60	11/25/11 12:25:04 AM	
35	460	1837	60	11/25/11 12:26:04 AM	
36	460	1784	60	11/25/11 12:27:05 AM	
37	460	1861	60	11/25/11 12:28:05 AM	
38	460	1794	60	11/25/11 12:29:06 AM	
39	460	1791	60	11/25/11 12:30:07 AM	
40	460	1765	60	11/25/11 12:31:07 AM	
41	460	1918	60	11/25/11 12:32:08 AM	
42	460	1867	60	11/25/11 12:33:08 AM	
43	460	1834	60	11/25/11 12:34:09 AM	
44	460	1801	60	11/25/11 12:35:09 AM	
45	460	1793	60	11/25/11 12:36:10 AM	
46	460	1738	60	11/25/11 12:37:10 AM	
47	460	1801	60	11/25/11 12:38:11 AM	
48	460	1863	60	11/25/11 12:39:11 AM	
49	460	1880	60	11/25/11 12:40:12 AM	
50	460	1846	60	11/25/11 12:41:12 AM	
51	460	1867	60	11/25/11 12:42:13 AM	
52	460	1961	60	11/25/11 12:43:13 AM	
53	460	1841	60	11/25/11 12:44:14 AM	
54	460	1825	60	11/25/11 12:45:14 AM	
55	460	1804	60	11/25/11 12:46:15 AM	
56	460	1875	60	11/25/11 12:47:16 AM	
57	460	1795	60	11/25/11 12:48:16 AM	
58	460	1884	60	11/25/11 12:49:17 AM	
59	460	1867	60	11/25/11 12:50:17 AM	
60	460	1951	60	11/25/11 12:51:18 AM	

