1	495	1193	60	11/25/11 12:51:29 AM	
2	495	1212	60	11/25/11 12:52:30 AM	
3	495	1257	60	11/25/11 12:53:30 AM	
4	495	1227	60	11/25/11 12:54:31 AM	
5	495	1211	60	11/25/11 12:55:31 AM	
6	495	1173	60	11/25/11 12:56:32 AM	
7	495	1159	60	11/25/11 12:57:32 AM	
8	495	1219	60	11/25/11 12:58:33 AM	
9	495	1221	60	11/25/11 12:59:33 AM	
10	495	1277	60	11/25/11 01:00:34 AM	
11	495	1196	60	11/25/11 01:01:34 AM	
12	495	1327	60	11/25/11 01:02:35 AM	
13	495	1213	60	11/25/11 01:03:35 AM	
14	495	1232	60	11/25/11 01:04:36 AM	
15	495	1145	60	11/25/11 01:05:37 AM	
16	495	1215	60	11/25/11 01:06:37 AM	
17	495	1235	60	11/25/11 01:07:38 AM	
18	495	1256	60	11/25/11 01:08:38 AM	
19	495	1212	60	11/25/11 01:09:39 AM	
20	495	1228	60	11/25/11 01:10:39 AM	
21	495	1191	60	11/25/11 01:11:40 AM	
22	495	1243	60	11/25/11 01:12:40 AM	
23	495	1262	60	11/25/11 01:13:41 AM	
24	495	1218	60	11/25/11 01:14:41 AM	
25	495	1157	60	11/25/11 01:15:42 AM	
26	495	1203	60	11/25/11 01:16:42 AM	
27	495	1197	60	11/25/11 01:17:43 AM	
28	495	1222	60	11/25/11 01:18:43 AM	
29	495	1214	60	11/25/11 01:19:44 AM	
30	495	1190	60	11/25/11 01:20:44 AM	
31	495	1244	60	11/25/11 01:21:45 AM	
32	495	1223	60	11/25/11 01:22:46 AM	
33	495	1184	60	11/25/11 01:23:46 AM	
34	495	1233	60	11/25/11 01:24:47 AM	
35	495	1152	60	11/25/11 01:25:47 AM	
36	495	1201	60	11/25/11 01:26:48 AM	
37	495	1267	60	11/25/11 01:27:48 AM	
38	495	1183	60	11/25/11 01:28:49 AM	
39	495	1213	60	11/25/11 01:29:49 AM	
40	495	1224	60	11/25/11 01:30:50 AM	
41	495	1221	60	11/25/11 01:31:50 AM	
42	495	1258	60	11/25/11 01:32:51 AM	
43	495	1202	60	11/25/11 01:33:51 AM	
44	495	1189	60	11/25/11 01:34:52 AM	
45	495	1160	60	11/25/11 01:35:52 AM	
46	495	1218	60	11/25/11 01:36:53 AM	
47	495	1254	60	11/25/11 01:37:54 AM	
48	495	1234	60	11/25/11 01:38:54 AM	
49	495	1217	60	11/25/11 01:39:55 AM	
50	495	1225	60	11/25/11 01:40:55 AM	
51	495	1207	60	11/25/11 01:41:56 AM	
52	495	1228	60	11/25/11 01:42:56 AM	
53	495	1165	60	11/25/11 01:43:57 AM	
54	495	1178	60	11/25/11 01:44:57 AM	
55	495	1282	60	11/25/11 01:45:58 AM	
56	495	1219	60	11/25/11 01:46:58 AM	
57	495	1203	60	11/25/11 01:47:59 AM	
58	495	1183	60	11/25/11 01:48:59 AM	
59	495	1250	60	11/25/11 01:50:00 AM	
60	495	1202	60	11/25/11 01:51:00 AM	
